Date,Open,High,Low,Close,AdjClose,Volume,MMO,MMH,MML,MMC,MMV,PPR,PPC,PPO,Fut
23/12/2020,309.809998,310.179993,308.040009,308.200012,305.207428,21201300,311.7479982,312.5099974,310.229999,311.273999,20898800,0.0069,0.0748,0.8271,0.0044
24/12/2020,308.470001,310.019989,308.390015,309.559998,306.554199,16785000,312.3599976,313.3219968,310.9739992,312.3819946,20980820,0.0053,0.7178,0.0491,0.0101
28/12/2020,312.25,313.170013,310.359985,312.679993,309.64386,22497700,313.6879944,314.3760008,310.3319948,312.3319946,26685000,0.0090,0.8256,0.6726,0.0009
29/12/2020,314.049988,314.690002,312.029999,312.959991,309.921173,25871900,312.8959962,314.1700012,309.9179996,312.167993,28050140,0.0085,0.3496,0.7594,0.0000
30/12/2020,314.160004,314.48999,312.329987,312.970001,309.931061,18138100,311.4859986,313.6080018,308.708002,311.0839966,33437680,0.0069,0.2963,0.8472,0.0025
31/12/2020,312.869995,314.23999,311.76001,313.73999,310.693604,21611400,310.7099976,313.878003,308.2920046,311.4859986,35889020,0.0079,0.7984,0.4476,-0.0141
04/01/2021,315.109985,315.290009,305.179993,309.309998,306.30658,45305900,311.6039978,314.908008,308.956,312.5440004,38357900,0.0327,0.4085,0.9822,0.0082
05/01/2021,308.290009,312.140015,308.290009,311.859985,308.831848,29323400,311.778003,315.2880066,310.6700014,313.5660034,35846000,0.0123,0.9273,-,-0.0139
06/01/2021,307,311.880005,305.980011,307.540009,304.553802,52809600,313.0119994,315.976001,311.252002,313.978009,35834680,0.0192,0.2644,0.1729,0.0242
07/01/2021,310.279999,315.839996,310.25,314.980011,311.9216,30394800,314.4499998,316.971997,312.7700012,315.678009,29852440,0.0177,0.8462,0.0054,0.0129
08/01/2021,317.339996,319.390015,315.079987,319.029999,315.93222,33955800,315.694,317.3099976,313.4919982,315.552008,28473500,0.0135,0.9165,0.5244,-0.0145
11/01/2021,315.980011,317.190002,313.75,314.420013,311.367004,32746400,315.0520018,316.4559936,312.5919982,314.1180052,28706080,0.0109,0.1948,0.6483,-0.0016
12/01/2021,314.459991,315.579987,311.200012,313.920013,310.871857,29266800,314.7059996,316.4039918,312.4659972,314.5160034,27064200,0.0140,0.6210,0.7443,0.0068
13/01/2021,314.190002,316.859985,313.570007,316.040009,312.971283,22898400,315.8420044,318.2359924,313.5279968,316.4859986,27356460,0.0104,0.7508,0.1884,-0.0053
14/01/2021,316.5,317.529999,313.859985,314.350006,311.297668,23500100,318.0340028,320.2899964,315.5599976,318.5499938,27802900,0.0117,0.1335,0.7193,-0.0079
15/01/2021,314.130005,315.119995,310.579987,311.859985,308.831848,35118700,319.7920046,322.0759948,317.7299988,320.7639952,27424760,0.0146,0.2819,0.7819,0.0146
19/01/2021,314.25,316.929993,313.119995,316.410004,313.337677,24537000,322.7480044,325.1159972,319.8960022,324.0139952,28217140,0.0120,0.8635,0.2966,0.0233
20/01/2021,320.140015,324.73999,316.51001,323.769989,320.626221,30728100,325.6680056,327.6820006,322.7160034,326.4499936,28409360,0.0254,0.8821,0.4411,0.0080
21/01/2021,325.149994,327.130005,323.730011,326.359985,323.190979,25130600,326.8920046,327.9880004,322.8859984,325.5819944,33316540,0.0104,0.7735,0.4176,-0.0029
22/01/2021,325.290009,326.459991,324.709991,325.420013,322.260162,21609400,325.9960084,327.846002,322.145996,324.5739988,36857680,0.0054,0.4057,0.3314,0.0083
25/01/2021,328.910004,330.320007,321.410004,328.109985,324.924042,39080600,324.854004,326.698004,319.7559998,322.4019958,43587600,0.0272,0.7520,0.8418,0.0015
26/01/2021,328.850006,329.76001,327.220001,328.589996,325.399384,25498100,322.6940002,325.3420044,318.6779968,321.2640014,42900680,0.0077,0.5394,0.6417,-0.0279
27/01/2021,326.26001,326.269989,317.359985,319.429993,316.328339,55264000,322.0200012,325.1640014,318.2959962,321.0820008,44587220,0.0279,0.2323,0.9989,0.0059
28/01/2021,320.670013,326.420013,320.029999,321.320007,318.200012,42836300,322.7320006,325.950006,320.0880006,322.4720032,38499320,0.0199,0.2019,0.1002,-0.0210
29/01/2021,319.579987,320.720001,312.76001,314.559998,311.505646,55259000,324.1619994,326.7320008,321.373999,324.2559998,34402240,0.0253,0.2261,0.8568,0.0250
01/02/2021,318.109985,323.540009,316.019989,322.420013,319.289337,35646000,326.4900022,329.0679994,324.7279968,327.6159972,27896840,0.0233,0.8511,0.2779,0.0163
02/02/2021,325.480011,328.869995,325.309998,327.679993,324.498199,33930800,329.4880064,331.1079956,327.8059998,329.847992,24860200,0.0109,0.6657,0.0478,-0.0040
03/02/2021,329.820007,330.200012,326.320007,326.380005,323.210846,24824500,330.9160032,332.2959962,329.2659972,331.0139954,21593540,0.0119,0.0155,0.9021,0.0118
04/02/2021,327.820007,330.329987,326.459991,330.23999,327.033386,22350900,331.9499998,333.347992,329.9019958,332.2879944,22242380,0.0117,0.9767,0.3514,0.0034
05/02/2021,331.220001,332.399994,329.529999,331.359985,328.142487,22732000,333.2519958,334.2819946,331.0339966,333.1559938,22181420,0.0087,0.6376,0.5889,0.0067
08/02/2021,333.100006,333.73999,331.410004,333.579987,330.340973,20462800,333.7499938,335.1259948,331.6539978,334.1739992,21704380,0.0070,0.9313,0.7253,-0.0002
09/02/2021,332.619995,334.809998,332.609985,333.51001,330.271606,17597500,334.5839904,336.0159972,332.2399962,334.5660036,23027980,0.0066,0.4091,0.0045,-0.0023
10/02/2021,334.98999,335.459991,329.5,332.75,329.519012,28068700,334.5539916,336.1859984,331.7520018,334.6500002,25780540,0.0179,0.5453,0.9211,0.0055
11/02/2021,334.329987,335,332.119995,334.579987,331.331207,22046100,333.6019958,335.8679992,331.5239988,334.5940004,26614040,0.0086,0.8542,0.7674,0.0056
12/02/2021,333.709991,336.619995,332.630005,336.450012,333.183105,20346800,333.5079954,335.6659972,331.094,333.8820008,30036360,0.0119,0.9574,0.2707,-0.0027
16/02/2021,337.269989,338.190002,334.339996,335.540009,332.281921,27080800,332.0659972,333.9019958,329.0140012,331.0799988,35418380,0.0115,0.3117,0.7610,-0.0048
17/02/2021,332.470001,335.660004,330.170013,333.929993,330.687531,31360300,328.0119994,330.9039978,324.346002,328.2679992,49450600,0.0164,0.6849,0.4189,-0.0044
18/02/2021,330.230011,333.869995,328.359985,332.470001,329.24173,32236200,325.2659972,328.6619994,321.5039976,326.3080016,54819800,0.0166,0.7459,0.3394,-0.0044
19/02/2021,333.859985,333.98999,329.970001,331.019989,327.805786,39157700,323.497998,326.6940002,318.0799986,322.3799988,70409080,0.0121,0.2612,0.9677,-0.0259
22/02/2021,326.5,327.799988,322.230011,322.440002,319.309143,47256900,319.8960022,323.7179992,314.2619994,319.004004,83525500,0.0173,0.0377,0.7666,-0.0030
23/02/2021,317,323.200012,311,321.480011,318.358459,97241900,318.45,322.946002,313.4039976,319.2340028,83907020,0.0379,0.8590,0.4918,0.0082
24/02/2021,318.73999,324.450012,315.959991,324.130005,320.982697,58206300,319.9,323.171997,314.8320006,318.6179994,74132640,0.0262,0.9623,0.3274,-0.0349
25/02/2021,321.390015,324.029999,311.23999,312.829987,309.79245,110182600,319.6059998,321.9299926,313.4600036,315.6239992,79751600,0.0409,0.1243,0.7936,0.0042
26/02/2021,315.850006,319.109985,310.880005,314.140015,311.089722,104739800,317.0839966,319.5319946,311.2340026,313.878003,85541400,0.0262,0.3961,0.6039,0.0301
01/03/2021,319.269989,323.940002,317.940002,323.589996,320.447937,49164500,315.273993,317.6319946,308.548004,312.7859986,88898180,0.0185,0.9417,0.2217,-0.0160
02/03/2021,324.25,324.329987,318.140015,318.399994,315.30835,48370000,313.0439942,314.8559938,304.8620056,308.0559998,96747240,0.0194,0.0420,0.9871,-0.0290
03/03/2021,317.269989,318.23999,309.100006,309.160004,306.158112,86301100,309.6879944,312.7359986,302.6180052,306.7299988,103151460,0.0296,0.0066,0.8939,-0.0164
04/03/2021,308.779999,312.040009,300.109985,304.100006,301.147217,139131600,309.4659974,312.3820008,302.8320066,307.073999,101250860,0.0392,0.3345,0.7267,0.0151
05/03/2021,306.799988,309.609985,297.450012,308.679993,305.68277,121523700,310.8639954,313.945996,305.7800108,309.8619996,84121500,0.0394,0.9235,0.7689,-0.0283
08/03/2021,308.119995,310.059998,299.51001,299.940002,297.027588,88409800,312.2759948,315.6700012,308.5680114,311.2179992,73679880,0.0352,0.0408,0.8161,0.0394
09/03/2021,307.470001,313.730011,306.920013,311.769989,308.742676,80391100,313.8099976,317.4580016,311.4860106,314.9959962,64589060,0.0218,0.7122,0.0808,-0.0029
10/03/2021,316.160004,316.470001,310.170013,310.880005,307.861359,76798100,316.5339966,319.5520018,313.9220092,316.7579958,59496020,0.0203,0.1127,0.9508,0.0230
11/03/2021,315.769989,319.859985,314.850006,318.040009,314.951843,53484800,316.7919982,321.0280028,315.0240052,318.9619936,59788140,0.0158,0.6367,0.1836,-0.0081
12/03/2021,313.859985,318.230011,311.390015,315.459991,312.396881,69315600,317.0119994,320.6320068,314.3680054,317.7619936,65634800,0.0217,0.5950,0.3611,0.0107
15/03/2021,315.790009,319,314.100006,318.829987,315.734192,42955700,316.6140014,319.9320068,314.0220032,317.2979984,67460920,0.0154,0.9653,0.3449,0.0055
16/03/2021,321.089996,324.200012,319.100006,320.579987,317.467163,54925900,316.4979978,320.2800048,314.2440002,317.253998,70108740,0.0159,0.2902,0.3902,0.0041
17/03/2021,317.450012,323.850006,315.679993,321.899994,318.774384,78258700,316.2260008,319.6580016,313.7,316.5820008,69814640,0.0254,0.7613,0.2166,-0.0306
18/03/2021,316.869995,317.880005,311.570007,312.040009,309.010071,82718100,316.4619994,318.622003,312.9080016,314.576001,67123640,0.0202,0.0745,0.8399,0.0035
19/03/2021,311.869995,314.730011,309.660004,313.140015,310.099457,78446200,315.0820006,317.624005,312.0720032,314.4339966,66325820,0.0162,0.6864,0.4359,0.0175
22/03/2021,315.209991,320.73999,315.209991,318.609985,315.914795,56194800,314.9299986,317.9440002,312.074005,315.0059936,63340500,0.0174,0.6148,-,-0.0044
23/03/2021,319.730011,321.089996,316.380005,317.220001,314.53656,53455400,314.9780028,317.1940002,311.526007,314.4659974,63023140,0.0148,0.1783,0.7113,-0.0169
24/03/2021,318.630005,318.670013,311.720001,311.869995,309.231812,64803700,313.8100036,315.9580018,310.5580078,313.8859986,61259200,0.0223,0.0216,0.9942,-0.0017
25/03/2021,309.970001,312.890015,307.390015,311.329987,308.69635,78729000,313.3160034,316.3719972,311.3760072,315.3380006,59304960,0.0177,0.7164,0.4691,0.0150
26/03/2021,311.109985,316.329987,309.670013,316,313.326874,63519600,315.9360046,318.7359924,314.4600038,317.9860046,54696280,0.0211,0.9505,0.2162,-0.0003
29/03/2021,315.450012,316.98999,312.470001,315.910004,313.23764,54608000,319.1400086,321.8379942,317.9020022,320.9960022,50426860,0.0143,0.7611,0.6593,-0.0050
30/03/2021,313.890015,314.910004,311.540009,314.320007,311.661102,44635700,322.1960084,325.0059936,321.4119998,323.9780028,46212700,0.0107,0.8249,0.6973,0.0153
31/03/2021,316.160004,320.73999,315.809998,319.130005,316.43042,55032500,325.4840028,328.519995,324.977997,327.4380004,43694840,0.0154,0.6734,0.0710,0.0170
01/04/2021,323.070007,324.709991,322.809998,324.570007,321.824402,55685600,329.1640016,331.4259948,328.5639954,330.6279968,38676500,0.0059,0.9263,0.1368,0.0200
05/04/2021,327.130005,331.839996,326.880005,331.049988,328.249542,42172500,331.2859988,333.947998,330.5859984,333.1359924,34872360,0.0150,0.8407,0.0504,-0.0007
06/04/2021,330.730011,332.829987,330.019989,330.820007,328.021515,33537200,333.0679996,335,332.1559996,334.2599974,31604460,0.0085,0.2847,0.2527,0.0024
07/04/2021,330.329987,332.480011,329.369995,331.619995,328.814728,32046400,334.5699954,336.65,333.7559996,336.2159972,30971820,0.0094,0.7235,0.3087,0.0104
08/04/2021,334.559998,335.269989,333.73999,335.079987,332.245453,29940800,336.6739992,338.35,335.0160032,337.1940002,33075400,0.0046,0.8758,0.5360,0.0061
09/04/2021,333.679993,337.320007,332.920013,337.109985,334.258301,36664900,337.6559998,339.6980042,335.5120054,338.4999998,34355800,0.0131,0.9523,0.1727,-0.0013
12/04/2021,336.040009,337.100006,334.730011,336.670013,333.822052,25833000,339.35,340.680005,336.9440002,339.4800048,35194840,0.0070,0.8186,0.5527,0.0117
13/04/2021,338.23999,341.079987,338.019989,340.600006,337.718811,30374000,340.2200012,341.5760012,337.3779968,339.9220032,36934860,0.0090,0.8431,0.0719,-0.0120
14/04/2021,340.850006,340.980011,335.670013,336.51001,333.663391,42564300,340.2120056,341.2640016,336.65,339.0840028,38476420,0.0158,0.1582,0.9755,0.0152
15/04/2021,339.470001,342.01001,336.220001,341.609985,338.720215,36342800,339.0600036,340.9640016,336.3099976,339.6400026,37283180,0.0169,0.9309,0.5613,0.0012
16/04/2021,342.149994,342.230011,340.079987,342.01001,339.116821,40860100,338.9440064,340.5419984,335.8679994,338.358008,39201840,0.0063,0.8977,0.9628,-0.0092
19/04/2021,340.390015,341.579987,336.899994,338.880005,336.013367,34533100,337.6840088,340.249994,335.0220032,337.8400086,38306200,0.0138,0.4231,0.7457,-0.0073
20/04/2021,338.200012,339.519989,334.380005,336.410004,333.56424,38081800,337.5400084,340.3179992,335.4220032,338.3900086,37561980,0.0153,0.3949,0.7432,0.0086
21/04/2021,335.089996,339.480011,333.970001,339.290009,336.419861,36598100,338.2860046,340.8440002,336.3800048,339.1380066,36583060,0.0162,0.9655,0.2033,-0.0121
22/04/2021,338.890015,339.899994,334.01001,335.200012,332.364441,45936100,339.230005,341.1179992,337.252002,339.0800048,35986580,0.0176,0.2020,0.8285,0.0126
23/04/2021,335.850006,340.769989,335.850006,339.420013,336.548767,36381900,339.926001,341.697998,337.8299988,340.0840026,34341140,0.0145,0.7256,-,0.0065
26/04/2021,339.670013,341.920013,338.899994,341.630005,338.740051,30812000,340.2960022,341.5960022,338.0699952,339.797998,34717440,0.0088,0.9040,0.2550,-0.0043
27/04/2021,341.929993,342.149994,339.170013,340.149994,337.272614,33187200,340.2080018,341.2119996,337.4359986,338.7099974,34500980,0.0088,0.3289,0.9262,-0.0034
28/04/2021,339.809998,340.850006,338.329987,339,336.132324,33615700,338.5340028,339.5600038,334.8439942,336.7080016,40892940,0.0074,0.2659,0.5873,0.0036
29/04/2021,342.369995,342.799988,336.899994,340.220001,337.34198,37708900,337.0220032,338.0180056,332.823999,334.7140014,43413660,0.0173,0.5627,0.9271,-0.0066
30/04/2021,337.700012,340.26001,337.049988,337.98999,335.130859,38263400,334.3000062,335.7920106,330.7340026,332.9720032,45234740,0.0095,0.2928,0.2025,-0.0053
03/05/2021,339.230011,340,335.730011,336.190002,333.346069,29729700,333.6340028,335.0700074,329.6620054,332.2140076,48246960,0.0127,0.1077,0.8197,-0.0180
04/05/2021,333.559998,333.890015,326.209991,330.140015,327.34729,65147000,332.3440004,333.6620056,327.6260008,330.1280092,54441120,0.0233,0.5117,0.9570,-0.0034
05/05/2021,332.25,333.140015,328.230011,329.029999,326.246613,46219300,329.5720032,332.1100036,326.1880004,329.1620058,55804440,0.0149,0.1629,0.8187,0.0075
06/05/2021,328.76001,331.670013,326.450012,331.51001,328.705719,46814300,327.1680054,330.0059996,323.7419982,326.734009,64793560,0.0157,0.9693,0.4425,0.0081
07/05/2021,334.369995,336.649994,331.690002,334.200012,331.372925,53324500,325.400006,328.1519958,321.8319946,324.3000062,69406260,0.0148,0.5061,0.5403,-0.0253
10/05/2021,332.779999,332.959991,325.549988,325.76001,323.004303,60700500,323.0460082,326.2879944,319.9099916,322.7380068,67615360,0.0227,0.0283,0.9757,-0.0014
11/05/2021,319.700012,326.130005,319.019989,325.309998,322.558136,71963600,321.4160094,324.9699952,319.0899964,322.4680056,63354260,0.0219,0.8847,0.0956,-0.0259
12/05/2021,320.230011,322.619995,316,316.890015,314.209381,91164900,322.55401,325.073993,319.673999,321.8500062,56267240,0.0209,0.1344,0.6390,0.0077
13/05/2021,319.920013,322.399994,316.899994,319.339996,316.638641,69877800,321.8400086,325.1299928,319.7339966,322.9900024,51298080,0.0172,0.4436,0.5491,0.0221
14/05/2021,322.600006,327.329987,322.079987,326.390015,323.628998,44370000,322.680005,326.5919922,321.1320008,324.8880006,46615740,0.0161,0.8210,0.0991,-0.0061
17/05/2021,324.630005,326.369995,321.450012,324.410004,321.66571,39395000,324.2460024,327.2979918,322.0440064,325.0119996,47807820,0.0152,0.6016,0.6463,-0.0068
18/05/2021,325.390015,326.649994,321.940002,322.220001,319.494293,36528500,325.1940004,328.7579954,323.1340028,326.6320008,46423980,0.0146,0.0594,0.7325,0.0011
19/05/2021,316.660004,322.899994,316.299988,322.589996,319.861115,66319100,326.9299988,330.3899962,325.0980044,328.7820008,45374340,0.0205,0.9530,0.0545,0.0193
20/05/2021,324.119995,329.709991,323.890015,328.829987,326.04834,46466100,330.3299988,332.7319944,328.4280092,331.0900026,37199500,0.0177,0.8488,0.0395,-0.0055
21/05/2021,330.429993,330.859985,326.640015,327.01001,324.243744,50330400,332.2400024,333.697998,330.1840088,331.9000062,33492620,0.0129,0.0877,0.8981,0.0168
24/05/2021,329.369995,333.670013,326.899994,332.51001,329.697205,32475800,332.9780028,334.6400024,331.576007,333.2840028,29412020,0.0204,0.8287,0.3648,0.0014
25/05/2021,334.070007,334.809998,331.76001,332.970001,330.153351,31280300,334.1640014,335.0640016,332.4820068,333.3460022,29145940,0.0092,0.3967,0.7574,0.0035
26/05/2021,333.660004,334.609985,332.950012,334.130005,331.303558,25444900,334,334.9700012,332.4700072,333.4460022,27299460,0.0050,0.7109,0.4277,-0.0037
27/05/2021,333.670013,334.540009,332.670013,332.880005,330.064117,27931700,333.3779968,334.4200012,331.5360046,332.6200012,29622040,0.0056,0.1123,0.5348,0.0032
28/05/2021,334.119995,335.570007,333.600006,333.929993,331.105194,29927400,333.0139954,334.723999,331.3580018,333.1640014,31783000,0.0059,0.1675,0.2640,-0.0033
01/06/2021,335.299988,335.790009,331.429993,332.820007,330.004578,31145400,333.199994,334.9419984,331.5059998,333.698004,32319900,0.0131,0.3188,0.8876,0.0020
02/06/2021,333.25,334.339996,331.700012,333.470001,330.649109,22047900,333.8199952,335.6419984,332.226001,334.4860046,31547380,0.0079,0.6705,0.5871,-0.0104
03/06/2021,330.549988,331.859985,328.279999,330,327.208466,37057800,334.8039978,336.5679994,333.2159974,335.1600036,31434860,0.0108,0.4804,0.6341,0.0170
04/06/2021,331.850006,336.059998,331.779999,335.600006,332.761078,38736500,336.1320006,338.2880006,334.9059998,337.2300048,30763720,0.0128,0.8925,0.0164,0.0030
07/06/2021,335.049988,336.660004,334.339996,336.600006,333.752625,32611900,337.8339964,339.326001,336.4880004,338.3580016,27260980,0.0069,0.9741,0.3060,0.0005
08/06/2021,338.399994,339.290009,335.029999,336.76001,333.911285,27282800,339.1599974,340.897998,337.7119994,339.9400024,26304140,0.0126,0.4061,0.7911,0.0002
09/06/2021,338.170013,338.970001,336.649994,336.839996,333.990601,21485300,340.3099974,341.9339964,339.0099974,341.0400024,28040340,0.0069,0.0819,0.6552,0.0104
10/06/2021,337.190002,340.459991,336.730011,340.350006,337.470917,33702100,341.2239928,342.9079954,339.170001,341.8740052,34823180,0.0110,0.9705,0.1233,0.0026
11/06/2021,340.359985,341.25,339.690002,341.23999,338.353302,21222800,341.7799926,344.0919982,339.8080014,342.8720032,40027300,0.0046,0.9936,0.4295,0.0096
14/06/2021,341.679993,344.519989,340.459991,344.51001,341.595703,27827700,342.4339966,344.8039978,340.241998,343.1500062,46865720,0.0118,0.9975,0.3005,-0.0065
15/06/2021,344.149994,344.470001,341.519989,342.26001,339.364777,35963800,342.5839966,344.8380004,340.1799986,343.1200012,47898700,0.0086,0.2509,0.8915,-0.0037
16/06/2021,342.73999,343.839996,337.450012,341.01001,338.125336,55399500,342.5839966,345.55,340.644,344.1820006,46494260,0.0187,0.5571,0.8279,0.0127
17/06/2021,339.970001,346.380005,339.920013,345.339996,342.418701,59722700,343.5380006,346.5660034,342.5299986,345.5279966,40852060,0.0187,0.8390,0.0077,-0.0078
18/06/2021,343.630005,344.809998,341.859985,342.630005,339.731628,55414900,345.4900026,347.5820006,344.3799986,346.4380004,35423840,0.0086,0.2610,0.6000,0.0050
21/06/2021,342.429993,344.690002,340.149994,344.359985,341.843048,32992600,346.8580018,348.7640012,345.7760008,347.8039976,30077420,0.0132,0.9273,0.5022,0.0093
22/06/2021,344.149994,348.029999,343.839996,347.570007,345.029602,28941600,348.528003,350.596002,347.8900022,349.6739988,31304960,0.0121,0.8902,0.0740,0.0005
23/06/2021,347.51001,348.920013,346.880005,347.73999,345.198334,27188500,350.404004,351.994,349.6560056,351.1579954,31401840,0.0059,0.4216,0.3088,0.0062
24/06/2021,349.730011,351.459991,349.170013,349.890015,347.332642,32581600,351.8679994,353.2559996,351.046002,352.495996,32508940,0.0065,0.3144,0.2445,-0.0012
25/06/2021,350.470001,350.720001,348.839996,349.459991,346.905792,28682800,352.7359986,353.9820006,351.747998,353.4319944,31850620,0.0054,0.3298,0.8670,0.0122
28/06/2021,350.779999,353.850006,350.720001,353.709991,351.124725,39130300,353.9459962,355.6320006,353.2359986,355.2679992,32659500,0.0088,0.9553,0.0192,0.0036
29/06/2021,353.529999,355.019989,352.670013,354.98999,352.395386,29426000,355.6419984,356.9580016,354.3899964,356.5640014,32601920,0.0066,0.9872,0.3660,-0.0016
30/06/2021,354.829987,355.230011,353.829987,354.429993,351.839417,32724000,357.426001,358.5060058,355.6439942,357.7560058,33769760,0.0040,0.4286,0.7143,0.0004
01/07/2021,354.070007,355.089996,352.679993,354.570007,351.978455,29290000,357.6080016,359.3900024,355.7619994,358.624005,37402960,0.0068,0.7842,0.5768,0.0115
02/07/2021,356.519989,358.970001,356.279999,358.640015,356.018677,32727200,358.4280028,360.6720032,356.7400022,359.9120056,38581860,0.0075,0.8773,0.0892,0.0043
06/07/2021,359.26001,360.480011,356.48999,360.190002,357.557373,38842400,359.6140074,361.456006,357.6499998,360.6680052,37179960,0.0111,0.9273,0.6942,0.0021
07/07/2021,362.450012,362.76001,358.940002,360.950012,358.311829,35265200,360.1680052,362.454004,358.6600036,361.1140074,37356080,0.0106,0.5262,0.9188,-0.0060
08/07/2021,355.73999,359.649994,354.420013,358.769989,356.147766,50890000,360.6440002,363,359.3160034,361.5380064,37370320,0.0146,0.8317,0.2524,0.0062
09/07/2021,358.170013,361.5,357.570007,361.01001,358.371368,35184500,362.0920044,363.7080016,360.123999,361.8880064,37870640,0.0109,0.8753,0.1527,0.0039
12/07/2021,362.450012,362.890015,360.829987,362.420013,359.771057,25717700,362.7380006,363.8900024,360.0579956,361.2060056,40286140,0.0057,0.7718,0.7864,-
13/07/2021,362.029999,365.470001,361.540009,362.420013,359.771057,39723000,361.0579958,362.347998,358.3,359.6560056,48023520,0.0108,0.2239,0.1247,0.0018
14/07/2021,364.829987,365.48999,362.220001,363.070007,360.416321,35336400,359.777997,361.3099976,356.7519958,358.9300048,48515660,0.0090,0.2599,0.7982,-0.0070
15/07/2021,362.980011,363.190002,358.459991,360.519989,357.884918,53391600,358.4820008,360.5239992,355.9319946,358.628003,47500360,0.0131,0.4355,0.9556,-0.0081
16/07/2021,361.399994,362.410004,357.23999,357.600006,354.986298,47262000,358.2399964,360.677997,356.5939942,359.3140076,42872480,0.0145,0.0696,0.8046,-0.0082
19/07/2021,354.049988,355.179993,352.040009,354.670013,352.077698,64404600,359.0219972,361.8939942,357.9299988,361.4340088,39812240,0.0089,0.8376,0.6401,0.0116
20/07/2021,355.630005,360.279999,353.799988,358.790009,356.167572,42183700,361.7099976,364.6359986,360.8419982,364.1980042,32618940,0.0181,0.7701,0.2824,0.0077
21/07/2021,358.350006,361.559998,358.119995,361.559998,358.917358,30259900,364.2279968,366.223999,362.1140014,365.326001,35768820,0.0095,1.0000,0.0669,0.0066
22/07/2021,361.769989,363.959991,361.769989,363.950012,361.289886,30252200,365.6779968,367.4020018,363.1380004,366.1799988,38130080,0.0060,0.9954,-,0.0117
23/07/2021,365.309998,368.48999,363.920013,368.200012,365.50882,31960800,366.373999,368.1460022,363.8340026,366.6859986,37214140,0.0124,0.9365,0.3042,0.0008
26/07/2021,367.48999,368.890015,366.600006,368.48999,365.796692,28438100,365.7999998,367.4820068,363.5320008,365.9599976,38118900,0.0062,0.8253,0.3886,-0.0110
27/07/2021,368.220001,368.220001,360.160004,364.429993,361.766388,57933100,365.5580016,367.0800048,362.9859986,365.1820008,37898100,0.0221,0.5298,1.0000,0.0038
28/07/2021,365.600006,367.450012,363.23999,365.829987,363.156128,42066200,364.9700012,366.8220032,363.3539978,365.6580018,33423180,0.0115,0.6152,0.5606,0.0018
29/07/2021,365.25,367.679993,365.25,366.480011,363.801392,25672500,365.2039978,366.9960022,363.8320008,365.9600036,30930380,0.0066,0.5062,-,-0.0052
30/07/2021,362.440002,365.170013,362.410004,364.570007,361.905334,36484600,365.7899964,367.4420044,364.2720032,366.598004,30084660,0.0076,0.7826,0.0109,0.0001
02/08/2021,366.279999,366.880005,363.869995,364.600006,361.93512,27334100,366.975995,368.2820008,365.1720032,367.2940002,29454160,0.0083,0.2425,0.8007,0.0061
03/08/2021,365.279999,366.929993,362,366.809998,364.128998,35558500,367.423993,368.7599976,365.8760072,368.1200012,29179380,0.0134,0.9757,0.6653,0.0014
04/08/2021,366.769989,368.320007,365.630005,367.339996,364.655121,29602200,368.2199952,369.2859986,366.6000062,368.1260008,29093840,0.0073,0.6357,0.4238,0.0063
05/08/2021,368.179993,369.910004,367.450012,369.670013,366.968079,21443900,368.4940004,369.351996,366.4420044,367.8999998,30023360,0.0067,0.9024,0.2967,-0.0044
06/08/2021,368.369995,369.369995,366.910004,368.049988,365.359863,33332100,367.9960022,368.949994,365.8119996,367.471997,30928420,0.0067,0.4634,0.5935,0.0018
09/08/2021,368.519989,369.269989,367.390015,368.730011,366.034973,25960200,367.9000062,368.9079958,365.9059998,367.6260008,28129240,0.0051,0.7128,0.6011,-0.0051
10/08/2021,369.26001,369.559998,365.619995,366.839996,364.158722,35130800,367.730011,368.8579958,365.1679992,367.6760008,29908580,0.0107,0.3096,0.9239,-0.0017
11/08/2021,368.140015,368.649994,364.839996,366.209991,363.533386,34249800,367.1080078,368.375995,364.6900024,367.4540038,31841200,0.0104,0.3596,0.8661,0.0036
12/08/2021,365.690002,367.899994,364.299988,367.529999,364.843689,25969200,366.5160034,367.9699952,364.0960022,366.6540038,32699620,0.0098,0.8972,0.3861,0.0035
13/08/2021,367.890015,369.160004,367.380005,368.820007,366.124268,19336200,365.4220032,367.525995,363.2280028,365.9400022,37205660,0.0048,0.8090,0.2865,0.0004
16/08/2021,367.670013,369.019989,363.700012,368.980011,366.283142,34856900,364.8559998,367.3219972,362.6999998,365.722003,41235620,0.0144,0.9925,0.7462,-0.0088
17/08/2021,366.149994,367.149994,363.230011,365.730011,363.056885,44793900,365.0819948,368.3059998,363.7179992,366.572003,41071180,0.0107,0.6378,0.7449,-0.0096
18/08/2021,365.179993,366.619995,361.869995,362.209991,359.562561,38541900,366.6199952,369.873999,365.743994,368.2999998,36458980,0.0131,0.0716,0.6968,0.0048
19/08/2021,360.220001,365.679993,359.959991,363.959991,361.299835,48499400,368.5099976,371.628003,368.141992,370.8179992,32838980,0.0157,0.6993,0.0455,0.0104
20/08/2021,365.059998,368.140015,364.73999,367.730011,365.042236,39486000,371.25,373.4160034,370.543994,372.5100036,28965760,0.0092,0.8794,0.0941,0.0150
23/08/2021,368.799988,373.940002,368.790009,373.230011,370.502075,34034700,372.8520018,375.1,372.1099974,374.1720032,26489500,0.0138,0.8621,0.0019,0.0031
